,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
556,2017,14,renault,34.0,0.0,8.0
557,2017,14,haas,35.0,0.0,7.0
558,2017,14,mclaren,11.0,0.0,9.0
559,2017,14,sauber,5.0,0.0,10.0
560,2017,15,mercedes,475.0,9.0,1.0
561,2017,15,ferrari,373.0,4.0,2.0
562,2017,15,red_bull,230.0,1.0,3.0
563,2017,15,force_india,124.0,0.0,4.0
564,2017,15,williams,59.0,0.0,5.0
565,2017,15,toro_rosso,52.0,0.0,6.0
566,2017,15,renault,42.0,0.0,7.0
567,2017,15,haas,37.0,0.0,8.0
568,2017,15,mclaren,17.0,0.0,9.0
569,2017,15,sauber,5.0,0.0,10.0
570,2017,16,mercedes,503.0,9.0,1.0
571,2017,16,ferrari,385.0,4.0,2.0
572,2017,16,red_bull,270.0,2.0,3.0
573,2017,16,force_india,133.0,0.0,4.0
574,2017,16,williams,65.0,0.0,5.0
575,2017,16,toro_rosso,52.0,0.0,6.0
576,2017,16,haas,37.0,0.0,8.0
577,2017,16,renault,42.0,0.0,7.0
578,2017,16,mclaren,23.0,0.0,9.0
579,2017,16,sauber,5.0,0.0,10.0
580,2017,17,mercedes,540.0,10.0,1.0
581,2017,17,ferrari,395.0,4.0,2.0
582,2017,17,red_bull,303.0,2.0,3.0
583,2017,17,force_india,147.0,0.0,4.0
584,2017,17,williams,66.0,0.0,5.0
585,2017,17,toro_rosso,52.0,0.0,6.0
586,2017,17,renault,42.0,0.0,8.0
587,2017,17,haas,43.0,0.0,7.0
588,2017,17,mclaren,23.0,0.0,9.0
589,2017,17,sauber,5.0,0.0,10.0
590,2017,18,mercedes,575.0,11.0,1.0
591,2017,18,ferrari,428.0,4.0,2.0
592,2017,18,red_bull,315.0,2.0,3.0
593,2017,18,force_india,159.0,0.0,4.0
594,2017,18,williams,68.0,0.0,5.0
595,2017,18,toro_rosso,53.0,0.0,6.0
596,2017,18,renault,48.0,0.0,7.0
597,2017,18,haas,43.0,0.0,8.0
598,2017,18,mclaren,23.0,0.0,9.0
599,2017,18,sauber,5.0,0.0,10.0
600,2017,19,mercedes,595.0,11.0,1.0
601,2017,19,ferrari,455.0,4.0,2.0
602,2017,19,red_bull,340.0,3.0,3.0
603,2017,19,force_india,175.0,0.0,4.0
604,2017,19,williams,76.0,0.0,5.0
605,2017,19,toro_rosso,53.0,0.0,6.0
606,2017,19,renault,48.0,0.0,7.0
607,2017,19,haas,47.0,0.0,8.0
608,2017,19,mclaren,24.0,0.0,9.0
609,2017,19,sauber,5.0,0.0,10.0
610,2017,20,mercedes,625.0,11.0,1.0
611,2017,20,ferrari,495.0,5.0,2.0
612,2017,20,red_bull,358.0,3.0,3.0
613,2017,20,force_india,177.0,0.0,4.0
614,2017,20,williams,82.0,0.0,5.0
615,2017,20,renault,49.0,0.0,7.0
616,2017,20,toro_rosso,53.0,0.0,6.0
617,2017,20,haas,47.0,0.0,8.0
618,2017,20,mclaren,28.0,0.0,9.0
619,2017,20,sauber,5.0,0.0,10.0
620,2018,1,ferrari,0.0,0.0,0.0
621,2018,1,mercedes,0.0,0.0,0.0
622,2018,1,red_bull,0.0,0.0,0.0
623,2018,1,mclaren,0.0,0.0,0.0
624,2018,1,renault,0.0,0.0,0.0
625,2018,1,force_india,0.0,0.0,0.0
626,2018,1,sauber,0.0,0.0,0.0
627,2018,1,williams,0.0,0.0,0.0
628,2018,1,toro_rosso,0.0,0.0,0.0
629,2018,1,haas,0.0,0.0,0.0
630,2018,2,ferrari,40.0,1.0,1.0
631,2018,2,mercedes,22.0,0.0,2.0
632,2018,2,mclaren,12.0,0.0,4.0
633,2018,2,red_bull,20.0,0.0,3.0
634,2018,2,renault,7.0,0.0,5.0
635,2018,2,toro_rosso,0.0,0.0,9.0
636,2018,2,haas,0.0,0.0,10.0
637,2018,2,sauber,0.0,0.0,7.0
638,2018,2,force_india,0.0,0.0,6.0
639,2018,2,williams,0.0,0.0,8.0
640,2018,3,mercedes,55.0,0.0,2.0
641,2018,3,ferrari,65.0,2.0,1.0
642,2018,3,red_bull,20.0,0.0,4.0
643,2018,3,mclaren,22.0,0.0,3.0
644,2018,3,renault,15.0,0.0,5.0
645,2018,3,toro_rosso,12.0,0.0,6.0
646,2018,3,haas,10.0,0.0,7.0
647,2018,3,sauber,2.0,0.0,8.0
648,2018,3,force_india,1.0,0.0,9.0
649,2018,3,williams,0.0,0.0,10.0
650,2018,4,ferrari,84.0,2.0,2.0
651,2018,4,mercedes,85.0,0.0,1.0
652,2018,4,red_bull,55.0,1.0,3.0
653,2018,4,mclaren,28.0,0.0,4.0
654,2018,4,renault,25.0,0.0,5.0
655,2018,4,force_india,1.0,0.0,9.0
656,2018,4,toro_rosso,12.0,0.0,6.0
657,2018,4,haas,11.0,0.0,7.0
658,2018,4,sauber,2.0,0.0,8.0
659,2018,4,williams,0.0,0.0,10.0
660,2018,5,mercedes,110.0,1.0,2.0
661,2018,5,ferrari,114.0,2.0,1.0
662,2018,5,red_bull,55.0,1.0,3.0
663,2018,5,renault,35.0,0.0,5.0
664,2018,5,mclaren,36.0,0.0,4.0
665,2018,5,haas,11.0,0.0,8.0
666,2018,5,force_india,16.0,0.0,6.0
667,2018,5,toro_rosso,13.0,0.0,7.0
668,2018,5,sauber,10.0,0.0,9.0
669,2018,5,williams,4.0,0.0,10.0
670,2018,6,mercedes,153.0,2.0,1.0
671,2018,6,ferrari,126.0,2.0,2.0
672,2018,6,red_bull,80.0,1.0,3.0
673,2018,6,renault,41.0,0.0,4.0
674,2018,6,mclaren,40.0,0.0,5.0
675,2018,6,force_india,18.0,0.0,7.0
676,2018,6,toro_rosso,13.0,0.0,8.0
677,2018,6,haas,19.0,0.0,6.0
678,2018,6,sauber,11.0,0.0,9.0
679,2018,6,williams,4.0,0.0,10.0
680,2018,7,mercedes,178.0,2.0,1.0
681,2018,7,ferrari,156.0,2.0,2.0
682,2018,7,red_bull,107.0,2.0,3.0
683,2018,7,renault,46.0,0.0,4.0
684,2018,7,mclaren,40.0,0.0,5.0
685,2018,7,force_india,26.0,0.0,6.0
686,2018,7,toro_rosso,19.0,0.0,7.0
687,2018,7,haas,19.0,0.0,8.0
688,2018,7,sauber,11.0,0.0,9.0
689,2018,7,williams,4.0,0.0,10.0
690,2018,8,mercedes,206.0,2.0,1.0
691,2018,8,ferrari,189.0,3.0,2.0
692,2018,8,red_bull,134.0,2.0,3.0
693,2018,8,renault,56.0,0.0,4.0
694,2018,8,mclaren,40.0,0.0,5.0
695,2018,8,force_india,28.0,0.0,6.0
696,2018,8,haas,19.0,0.0,8.0
697,2018,8,toro_rosso,19.0,0.0,7.0
698,2018,8,sauber,12.0,0.0,9.0
699,2018,8,williams,4.0,0.0,10.0
700,2018,9,ferrari,214.0,3.0,2.0
701,2018,9,mercedes,237.0,3.0,1.0
702,2018,9,red_bull,164.0,2.0,3.0
703,2018,9,renault,62.0,0.0,4.0
704,2018,9,haas,27.0,0.0,7.0
705,2018,9,mclaren,40.0,0.0,5.0
706,2018,9,force_india,28.0,0.0,6.0
707,2018,9,toro_rosso,19.0,0.0,8.0
708,2018,9,sauber,13.0,0.0,9.0
709,2018,9,williams,4.0,0.0,10.0
710,2018,10,ferrari,247.0,3.0,1.0
711,2018,10,mercedes,237.0,3.0,2.0
712,2018,10,red_bull,189.0,3.0,3.0
713,2018,10,renault,62.0,0.0,4.0
714,2018,10,haas,49.0,0.0,5.0
715,2018,10,force_india,42.0,0.0,7.0
716,2018,10,mclaren,44.0,0.0,6.0
717,2018,10,toro_rosso,19.0,0.0,8.0
718,2018,10,sauber,16.0,0.0,9.0
719,2018,10,williams,4.0,0.0,10.0
720,2018,11,mercedes,267.0,3.0,2.0
721,2018,11,ferrari,287.0,4.0,1.0
722,2018,11,red_bull,199.0,3.0,3.0
723,2018,11,renault,70.0,0.0,4.0
724,2018,11,force_india,49.0,0.0,6.0
725,2018,11,haas,51.0,0.0,5.0
726,2018,11,mclaren,48.0,0.0,7.0
727,2018,11,toro_rosso,19.0,0.0,8.0
728,2018,11,sauber,16.0,0.0,9.0
729,2018,11,williams,4.0,0.0,10.0
730,2018,12,mercedes,310.0,4.0,1.0
731,2018,12,ferrari,302.0,4.0,2.0
732,2018,12,red_bull,211.0,3.0,3.0
733,2018,12,renault,80.0,0.0,4.0
734,2018,12,haas,59.0,0.0,6.0
735,2018,12,force_india,59.0,0.0,5.0
736,2018,12,mclaren,48.0,0.0,7.0
737,2018,12,toro_rosso,20.0,0.0,8.0
738,2018,12,sauber,18.0,0.0,9.0
739,2018,12,williams,4.0,0.0,10.0
740,2018,13,mercedes,345.0,5.0,1.0
741,2018,13,ferrari,335.0,4.0,2.0
742,2018,13,red_bull,223.0,3.0,3.0
743,2018,13,renault,82.0,0.0,4.0
744,2018,13,haas,66.0,0.0,5.0
745,2018,13,mclaren,52.0,0.0,7.0
746,2018,13,toro_rosso,28.0,0.0,8.0
747,2018,13,sauber,18.0,0.0,9.0
748,2018,13,force_india,59.0,0.0,6.0
749,2018,13,williams,4.0,0.0,10.0
750,2018,14,mercedes,375.0,5.0,1.0
751,2018,14,ferrari,360.0,5.0,2.0
752,2018,14,red_bull,238.0,3.0,3.0
753,2018,14,renault,82.0,0.0,4.0
754,2018,14,haas,76.0,0.0,5.0
755,2018,14,mclaren,52.0,0.0,6.0
756,2018,14,force_india,18.0,0.0,9.0
757,2018,14,toro_rosso,30.0,0.0,7.0
758,2018,14,sauber,19.0,0.0,8.0
759,2018,14,williams,4.0,0.0,10.0
760,2018,15,mercedes,415.0,6.0,1.0
761,2018,15,ferrari,390.0,5.0,2.0
762,2018,15,red_bull,248.0,3.0,3.0
763,2018,15,renault,86.0,0.0,4.0
764,2018,15,haas,76.0,0.0,5.0
765,2018,15,mclaren,52.0,0.0,6.0
766,2018,15,force_india,32.0,0.0,7.0
767,2018,15,toro_rosso,30.0,0.0,8.0
768,2018,15,sauber,19.0,0.0,9.0
769,2018,15,williams,7.0,0.0,10.0
770,2018,16,mercedes,452.0,7.0,1.0
771,2018,16,ferrari,415.0,5.0,2.0
772,2018,16,red_bull,274.0,3.0,3.0
773,2018,16,renault,91.0,0.0,4.0
774,2018,16,haas,76.0,0.0,5.0
775,2018,16,mclaren,58.0,0.0,6.0
776,2018,16,force_india,32.0,0.0,7.0
777,2018,16,toro_rosso,30.0,0.0,8.0
778,2018,16,sauber,21.0,0.0,9.0
779,2018,16,williams,7.0,0.0,10.0
780,2018,17,mercedes,495.0,8.0,1.0
781,2018,17,ferrari,442.0,5.0,2.0
782,2018,17,red_bull,292.0,3.0,3.0
783,2018,17,renault,91.0,0.0,4.0
784,2018,17,haas,80.0,0.0,5.0
785,2018,17,mclaren,58.0,0.0,6.0
786,2018,17,force_india,35.0,0.0,7.0
787,2018,17,toro_rosso,30.0,0.0,8.0
788,2018,17,sauber,27.0,0.0,9.0
789,2018,17,williams,7.0,0.0,10.0
790,2018,18,mercedes,538.0,9.0,1.0
791,2018,18,ferrari,460.0,5.0,2.0
792,2018,18,red_bull,319.0,3.0,3.0
793,2018,18,renault,92.0,0.0,4.0
794,2018,18,haas,84.0,0.0,5.0
795,2018,18,mclaren,58.0,0.0,6.0
796,2018,18,force_india,43.0,0.0,7.0
797,2018,18,toro_rosso,30.0,0.0,8.0
798,2018,18,sauber,27.0,0.0,9.0
799,2018,18,williams,7.0,0.0,10.0
800,2018,19,mercedes,563.0,9.0,1.0
801,2018,19,ferrari,497.0,6.0,2.0
802,2018,19,red_bull,337.0,3.0,3.0
803,2018,19,renault,106.0,0.0,4.0
804,2018,19,haas,84.0,0.0,5.0
805,2018,19,mclaren,58.0,0.0,6.0
806,2018,19,force_india,47.0,0.0,7.0
807,2018,19,sauber,28.0,0.0,9.0
808,2018,19,toro_rosso,32.0,0.0,8.0
809,2018,19,williams,7.0,0.0,10.0
810,2018,20,mercedes,585.0,9.0,1.0
811,2018,20,ferrari,530.0,6.0,2.0
812,2018,20,red_bull,362.0,4.0,3.0
813,2018,20,renault,114.0,0.0,4.0
814,2018,20,haas,84.0,0.0,5.0
815,2018,20,mclaren,62.0,0.0,6.0
816,2018,20,force_india,47.0,0.0,7.0
817,2018,20,sauber,36.0,0.0,8.0
818,2018,20,toro_rosso,33.0,0.0,9.0
819,2018,20,williams,7.0,0.0,10.0
820,2018,21,mercedes,620.0,10.0,1.0
821,2018,21,ferrari,553.0,6.0,2.0
822,2018,21,red_bull,392.0,4.0,3.0
823,2018,21,renault,114.0,0.0,4.0
824,2018,21,haas,90.0,0.0,5.0
825,2018,21,mclaren,62.0,0.0,6.0
826,2018,21,force_india,48.0,0.0,7.0
827,2018,21,sauber,42.0,0.0,8.0
828,2018,21,toro_rosso,33.0,0.0,9.0
829,2018,21,williams,7.0,0.0,10.0
830,2019,1,mercedes,0.0,0.0,0.0
831,2019,1,ferrari,0.0,0.0,0.0
832,2019,1,red_bull,0.0,0.0,0.0
833,2019,1,haas,0.0,0.0,0.0
834,2019,1,renault,0.0,0.0,0.0
835,2019,1,alfa,0.0,0.0,0.0
836,2019,1,racing_point,0.0,0.0,0.0
837,2019,1,toro_rosso,0.0,0.0,0.0
838,2019,1,mclaren,0.0,0.0,0.0
839,2019,1,williams,0.0,0.0,0.0
840,2019,2,mercedes,44.0,1.0,1.0
841,2019,2,ferrari,22.0,0.0,2.0
842,2019,2,red_bull,15.0,0.0,3.0
843,2019,2,alfa,4.0,0.0,6.0
844,2019,2,mclaren,0.0,0.0,9.0
845,2019,2,haas,8.0,0.0,4.0
846,2019,2,renault,6.0,0.0,5.0
847,2019,2,toro_rosso,1.0,0.0,8.0
848,2019,2,racing_point,2.0,0.0,7.0
849,2019,2,williams,0.0,0.0,10.0
850,2019,3,mercedes,87.0,2.0,1.0
851,2019,3,ferrari,48.0,0.0,2.0
852,2019,3,red_bull,31.0,0.0,3.0
853,2019,3,renault,6.0,0.0,7.0
854,2019,3,alfa,10.0,0.0,4.0
855,2019,3,haas,8.0,0.0,6.0
856,2019,3,mclaren,8.0,0.0,5.0
857,2019,3,racing_point,3.0,0.0,9.0
858,2019,3,toro_rosso,3.0,0.0,8.0
859,2019,3,williams,0.0,0.0,10.0
860,2019,4,mercedes,130.0,3.0,1.0
861,2019,4,ferrari,73.0,0.0,2.0
862,2019,4,red_bull,52.0,0.0,3.0
863,2019,4,mclaren,8.0,0.0,7.0
864,2019,4,racing_point,7.0,0.0,8.0
865,2019,4,alfa,12.0,0.0,5.0
866,2019,4,renault,12.0,0.0,4.0
867,2019,4,haas,8.0,0.0,6.0
868,2019,4,toro_rosso,4.0,0.0,9.0
869,2019,4,williams,0.0,0.0,10.0
870,2019,5,mercedes,173.0,4.0,1.0
871,2019,5,ferrari,99.0,0.0,2.0
872,2019,5,red_bull,64.0,0.0,3.0
873,2019,5,mclaren,18.0,0.0,4.0
874,2019,5,racing_point,17.0,0.0,5.0
875,2019,5,haas,8.0,0.0,8.0
876,2019,5,alfa,13.0,0.0,6.0
877,2019,5,renault,12.0,0.0,7.0
878,2019,5,toro_rosso,4.0,0.0,9.0
879,2019,5,williams,0.0,0.0,10.0
880,2019,6,mercedes,217.0,5.0,1.0
881,2019,6,ferrari,121.0,0.0,2.0
882,2019,6,red_bull,87.0,0.0,3.0
883,2019,6,mclaren,22.0,0.0,4.0
884,2019,6,racing_point,17.0,0.0,5.0
885,2019,6,haas,15.0,0.0,6.0
886,2019,6,toro_rosso,6.0,0.0,9.0
887,2019,6,renault,12.0,0.0,8.0
888,2019,6,alfa,13.0,0.0,7.0
889,2019,6,williams,0.0,0.0,10.0
890,2019,7,mercedes,257.0,6.0,1.0
891,2019,7,ferrari,139.0,0.0,2.0
892,2019,7,red_bull,110.0,0.0,3.0
893,2019,7,mclaren,30.0,0.0,4.0
894,2019,7,renault,14.0,0.0,8.0
895,2019,7,racing_point,17.0,0.0,5.0
896,2019,7,toro_rosso,16.0,0.0,7.0
897,2019,7,haas,16.0,0.0,6.0
898,2019,7,alfa,13.0,0.0,9.0
899,2019,7,williams,0.0,0.0,10.0
900,2019,8,mercedes,295.0,7.0,1.0
901,2019,8,ferrari,172.0,0.0,2.0
902,2019,8,red_bull,124.0,0.0,3.0
903,2019,8,mclaren,30.0,0.0,4.0
904,2019,8,renault,28.0,0.0,5.0
905,2019,8,racing_point,19.0,0.0,6.0
906,2019,8,alfa,13.0,0.0,9.0
907,2019,8,toro_rosso,17.0,0.0,7.0
908,2019,8,haas,16.0,0.0,8.0
909,2019,8,williams,0.0,0.0,10.0
910,2019,9,mercedes,338.0,8.0,1.0
911,2019,9,ferrari,198.0,0.0,2.0
912,2019,9,red_bull,137.0,0.0,3.0
913,2019,9,mclaren,40.0,0.0,4.0
914,2019,9,renault,32.0,0.0,5.0
915,2019,9,alfa,19.0,0.0,7.0
916,2019,9,racing_point,19.0,0.0,6.0
917,2019,9,toro_rosso,17.0,0.0,8.0
918,2019,9,haas,16.0,0.0,9.0
919,2019,9,williams,0.0,0.0,10.0
920,2019,10,mercedes,363.0,8.0,1.0
921,2019,10,ferrari,228.0,0.0,2.0
922,2019,10,red_bull,169.0,1.0,3.0
923,2019,10,mclaren,52.0,0.0,4.0
924,2019,10,renault,32.0,0.0,5.0
925,2019,10,alfa,22.0,0.0,6.0
926,2019,10,racing_point,19.0,0.0,7.0
927,2019,10,toro_rosso,17.0,0.0,8.0
928,2019,10,haas,16.0,0.0,9.0
929,2019,10,williams,0.0,0.0,10.0
930,2019,11,mercedes,407.0,9.0,1.0
931,2019,11,ferrari,243.0,0.0,2.0
932,2019,11,red_bull,191.0,1.0,3.0
933,2019,11,mclaren,60.0,0.0,4.0
934,2019,11,toro_rosso,19.0,0.0,8.0
935,2019,11,renault,39.0,0.0,5.0
936,2019,11,racing_point,19.0,0.0,7.0
937,2019,11,haas,16.0,0.0,9.0
938,2019,11,alfa,26.0,0.0,6.0
939,2019,11,williams,0.0,0.0,10.0
940,2019,12,mercedes,409.0,9.0,1.0
941,2019,12,ferrari,261.0,0.0,2.0
942,2019,12,red_bull,217.0,2.0,3.0
943,2019,12,mclaren,70.0,0.0,4.0
944,2019,12,toro_rosso,42.0,0.0,5.0
945,2019,12,renault,39.0,0.0,6.0
946,2019,12,alfa,26.0,0.0,9.0
947,2019,12,racing_point,31.0,0.0,7.0
948,2019,12,haas,26.0,0.0,8.0
949,2019,12,williams,1.0,0.0,10.0
950,2019,13,mercedes,438.0,10.0,1.0
951,2019,13,ferrari,288.0,0.0,2.0
952,2019,13,red_bull,244.0,2.0,3.0
953,2019,13,mclaren,82.0,0.0,4.0
954,2019,13,toro_rosso,43.0,0.0,5.0
955,2019,13,renault,39.0,0.0,6.0
956,2019,13,racing_point,31.0,0.0,8.0
957,2019,13,alfa,32.0,0.0,7.0
958,2019,13,haas,26.0,0.0,9.0
959,2019,13,williams,1.0,0.0,10.0
960,2019,14,mercedes,471.0,10.0,1.0
961,2019,14,ferrari,326.0,1.0,2.0
962,2019,14,red_bull,254.0,2.0,3.0
963,2019,14,mclaren,82.0,0.0,4.0
964,2019,14,renault,43.0,0.0,6.0
965,2019,14,toro_rosso,51.0,0.0,5.0
966,2019,14,racing_point,40.0,0.0,7.0
967,2019,14,alfa,32.0,0.0,8.0
968,2019,14,haas,26.0,0.0,9.0
969,2019,14,williams,1.0,0.0,10.0
970,2019,15,mercedes,505.0,10.0,1.0
971,2019,15,ferrari,351.0,2.0,2.0
972,2019,15,red_bull,266.0,2.0,3.0
973,2019,15,mclaren,83.0,0.0,4.0
974,2019,15,renault,65.0,0.0,5.0
975,2019,15,toro_rosso,51.0,0.0,6.0
976,2019,15,racing_point,46.0,0.0,7.0
977,2019,15,alfa,34.0,0.0,8.0
978,2019,15,haas,26.0,0.0,9.0
979,2019,15,williams,1.0,0.0,10.0
980,2019,16,mercedes,527.0,10.0,1.0
981,2019,16,ferrari,394.0,3.0,2.0
982,2019,16,red_bull,289.0,2.0,3.0
983,2019,16,mclaren,89.0,0.0,4.0
984,2019,16,renault,67.0,0.0,5.0
985,2019,16,toro_rosso,55.0,0.0,6.0
986,2019,16,racing_point,46.0,0.0,7.0
987,2019,16,alfa,35.0,0.0,8.0
988,2019,16,haas,26.0,0.0,9.0
989,2019,16,williams,1.0,0.0,10.0
990,2019,17,mercedes,571.0,11.0,1.0
991,2019,17,ferrari,409.0,3.0,2.0
992,2019,17,red_bull,311.0,2.0,3.0
993,2019,17,mclaren,101.0,0.0,4.0
994,2019,17,renault,68.0,0.0,5.0
995,2019,17,toro_rosso,55.0,0.0,6.0
996,2019,17,racing_point,52.0,0.0,7.0
997,2019,17,alfa,35.0,0.0,8.0
998,2019,17,haas,28.0,0.0,9.0
999,2019,17,williams,1.0,0.0,10.0
1000,2019,18,mercedes,612.0,12.0,1.0
1001,2019,18,ferrari,435.0,3.0,2.0
1002,2019,18,red_bull,323.0,2.0,3.0
1003,2019,18,mclaren,111.0,0.0,4.0
1004,2019,18,renault,68.0,0.0,5.0
1005,2019,18,toro_rosso,62.0,0.0,6.0
1006,2019,18,racing_point,58.0,0.0,7.0
1007,2019,18,alfa,35.0,0.0,8.0
1008,2019,18,haas,28.0,0.0,9.0
1009,2019,18,williams,1.0,0.0,10.0
1010,2019,19,mercedes,652.0,13.0,1.0
1011,2019,19,ferrari,466.0,3.0,2.0
1012,2019,19,red_bull,341.0,2.0,3.0
1013,2019,19,mclaren,111.0,0.0,4.0
1014,2019,19,renault,73.0,0.0,5.0
1015,2019,19,racing_point,64.0,0.0,7.0
1016,2019,19,toro_rosso,64.0,0.0,6.0
1017,2019,19,alfa,35.0,0.0,8.0
1018,2019,19,haas,28.0,0.0,9.0
1019,2019,19,williams,1.0,0.0,10.0
1020,2019,20,mercedes,695.0,14.0,1.0
1021,2019,20,ferrari,479.0,3.0,2.0
1022,2019,20,red_bull,366.0,2.0,3.0
1023,2019,20,mclaren,121.0,0.0,4.0
1024,2019,20,renault,83.0,0.0,5.0
1025,2019,20,toro_rosso,64.0,0.0,7.0
1026,2019,20,racing_point,65.0,0.0,6.0
1027,2019,20,alfa,35.0,0.0,8.0
1028,2019,20,haas,28.0,0.0,9.0
1029,2019,20,williams,1.0,0.0,10.0
1030,2019,21,mercedes,701.0,14.0,1.0
1031,2019,21,ferrari,479.0,3.0,2.0
1032,2019,21,red_bull,391.0,3.0,3.0
1033,2019,21,mclaren,140.0,0.0,4.0
1034,2019,21,renault,91.0,0.0,5.0
1035,2019,21,toro_rosso,83.0,0.0,6.0
1036,2019,21,racing_point,67.0,0.0,7.0
1037,2019,21,alfa,57.0,0.0,8.0
1038,2019,21,haas,28.0,0.0,9.0
1039,2019,21,williams,1.0,0.0,10.0
1040,2020,1,mercedes,0.0,0.0,0.0
1041,2020,1,mclaren,0.0,0.0,0.0
1042,2020,1,ferrari,0.0,0.0,0.0
1043,2020,1,racing_point,0.0,0.0,0.0
1044,2020,1,alphatauri,0.0,0.0,0.0
1045,2020,1,renault,0.0,0.0,0.0
1046,2020,1,alfa,0.0,0.0,0.0
1047,2020,1,williams,0.0,0.0,0.0
1048,2020,1,red_bull,0.0,0.0,0.0
1049,2020,1,haas,0.0,0.0,0.0
1050,2020,2,mercedes,37.0,1.0,1.0
1051,2020,2,mclaren,26.0,0.0,2.0
1052,2020,2,red_bull,0.0,0.0,9.0
1053,2020,2,racing_point,8.0,0.0,4.0
1054,2020,2,ferrari,19.0,0.0,3.0
1055,2020,2,renault,4.0,0.0,6.0
1056,2020,2,alphatauri,6.0,0.0,5.0
1057,2020,2,alfa,2.0,0.0,7.0
1058,2020,2,williams,0.0,0.0,8.0
1059,2020,2,haas,0.0,0.0,10.0
1060,2020,3,mercedes,80.0,2.0,1.0
1061,2020,3,red_bull,27.0,0.0,3.0
1062,2020,3,mclaren,39.0,0.0,2.0
1063,2020,3,racing_point,22.0,0.0,4.0
1064,2020,3,ferrari,19.0,0.0,5.0
1065,2020,3,renault,8.0,0.0,6.0
1066,2020,3,alphatauri,7.0,0.0,7.0
1067,2020,3,alfa,2.0,0.0,8.0
1068,2020,3,haas,0.0,0.0,10.0
1069,2020,3,williams,0.0,0.0,9.0
1070,2020,4,mercedes,121.0,3.0,1.0
1071,2020,4,red_bull,55.0,0.0,2.0
1072,2020,4,mclaren,41.0,0.0,3.0
1073,2020,4,ferrari,27.0,0.0,5.0
1074,2020,4,racing_point,40.0,0.0,4.0
1075,2020,4,renault,12.0,0.0,6.0
1076,2020,4,alphatauri,7.0,0.0,7.0
1077,2020,4,alfa,2.0,0.0,8.0
1078,2020,4,haas,1.0,0.0,9.0
1079,2020,4,williams,0.0,0.0,10.0
1080,2020,5,mercedes,146.0,4.0,1.0
1081,2020,5,red_bull,78.0,0.0,2.0
1082,2020,5,ferrari,43.0,0.0,4.0
1083,2020,5,mclaren,51.0,0.0,3.0
1084,2020,5,racing_point,42.0,0.0,5.0
1085,2020,5,renault,32.0,0.0,6.0
1086,2020,5,alphatauri,13.0,0.0,7.0
1087,2020,5,alfa,2.0,0.0,8.0
1088,2020,5,haas,1.0,0.0,9.0
1089,2020,5,williams,0.0,0.0,10.0
1090,2020,6,mercedes,180.0,4.0,1.0
1091,2020,6,red_bull,113.0,1.0,2.0
1092,2020,6,racing_point,41.0,0.0,5.0
1093,2020,6,mclaren,53.0,0.0,4.0
1094,2020,6,ferrari,55.0,0.0,3.0
1095,2020,6,renault,36.0,0.0,6.0
1096,2020,6,alphatauri,14.0,0.0,7.0
1097,2020,6,alfa,2.0,0.0,8.0
1098,2020,6,haas,1.0,0.0,9.0
1099,2020,6,williams,0.0,0.0,10.0
1100,2020,7,mercedes,221.0,5.0,1.0
1101,2020,7,red_bull,135.0,1.0,2.0
1102,2020,7,mclaren,62.0,0.0,4.0
1103,2020,7,racing_point,63.0,0.0,3.0
1104,2020,7,ferrari,61.0,0.0,5.0
1105,2020,7,renault,36.0,0.0,6.0
1106,2020,7,alphatauri,16.0,0.0,7.0
1107,2020,7,alfa,2.0,0.0,8.0
